loan_amnt,term,int_rate,grade,sub_grade,annual_inc,purpose,dti,fico_range_low,fico_range_high,duration,event_type,term_months
12000.0, 36 months,7.97,A,A5,80000.0,credit_card,13.52,705.0,709.0,16.0,0,36.0
5600.0, 36 months,7.9,A,A4,23000.0,debt_consolidation,16.54,705.0,709.0,13.0,1,36.0
10000.0, 36 months,6.99,A,A2,54000.0,credit_card,7.97,735.0,739.0,24.0,0,36.0
10000.0, 36 months,7.02,A,A2,125000.0,debt_consolidation,11.77,800.0,804.0,4.0,0,36.0
31200.0, 36 months,6.11,A,A1,81000.0,debt_consolidation,0.89,775.0,779.0,8.0,0,36.0
12000.0, 36 months,6.24,A,A2,54000.0,credit_card,8.73,695.0,699.0,19.0,2,36.0
11000.0, 36 months,6.99,A,A2,187000.0,debt_consolidation,4.82,730.0,734.0,26.0,0,36.0
15600.0, 36 months,7.21,A,A3,48000.0,credit_card,18.48,660.0,664.0,7.0,0,36.0
28000.0, 36 months,5.32,A,A1,180000.0,small_business,14.49,735.0,739.0,21.0,0,36.0
40000.0, 36 months,6.46,A,A1,330000.0,debt_consolidation,12.61,705.0,709.0,3.0,0,36.0
2100.0, 36 months,7.97,A,A5,63000.0,other,11.98,720.0,724.0,19.0,0,36.0
34400.0, 36 months,6.72,A,A3,100000.0,debt_consolidation,30.7,780.0,784.0,14.0,0,36.0
15000.0, 36 months,6.03,A,A1,48000.0,credit_card,17.7,765.0,769.0,14.0,2,36.0
20000.0, 36 months,6.54,A,A4,81500.0,debt_consolidation,14.46,745.0,749.0,29.0,2,36.0
10000.0, 36 months,7.9,A,A4,35000.0,credit_card,14.99,700.0,704.0,20.0,2,36.0
8000.0, 36 months,6.03,A,A1,57000.0,credit_card,9.6,725.0,729.0,35.0,2,36.0
28800.0, 36 months,7.97,A,A5,80000.0,debt_consolidation,16.11,720.0,724.0,11.0,2,36.0
10000.0, 36 months,6.19,A,A2,75000.0,credit_card,4.13,720.0,724.0,9.0,0,36.0
4000.0, 36 months,6.67,A,A2,100000.0,credit_card,15.3,725.0,729.0,6.0,0,36.0
25000.0, 36 months,5.32,A,A1,115000.0,debt_consolidation,6.49,805.0,809.0,36.0,2,36.0
8000.0, 36 months,6.71,A,A3,75000.0,car,22.76,800.0,804.0,12.0,0,36.0
10000.0, 36 months,7.69,A,A4,34000.0,credit_card,8.26,665.0,669.0,28.0,2,36.0
4925.0, 36 months,6.97,A,A3,20658.0,debt_consolidation,8.19,810.0,814.0,35.0,0,36.0
25000.0, 36 months,7.56,A,A3,80000.0,car,32.66,760.0,764.0,4.0,0,36.0
15000.0, 36 months,7.26,A,A4,90000.0,credit_card,16.53,745.0,749.0,32.0,2,36.0
3000.0, 36 months,8.32,A,A4,26796.0,car,6.58,720.0,724.0,36.0,2,36.0
40000.0, 36 months,6.11,A,A1,230000.0,credit_card,25.37,680.0,684.0,6.0,0,36.0
5725.0, 36 months,6.72,A,A3,30000.0,credit_card,0.0,715.0,719.0,8.0,2,36.0
25000.0, 60 months,6.11,A,A1,150000.0,credit_card,14.2,695.0,699.0,4.0,0,60.0
6200.0, 36 months,7.34,A,A4,160000.0,car,16.41,745.0,749.0,10.0,0,36.0
8000.0, 36 months,6.99,A,A2,178000.0,debt_consolidation,1.17,690.0,694.0,32.0,0,36.0
19200.0, 60 months,8.9,A,A5,85000.0,debt_consolidation,21.54,745.0,749.0,39.0,2,60.0
12000.0, 36 months,7.97,A,A5,65000.0,debt_consolidation,13.88,685.0,689.0,21.0,0,36.0
5600.0, 36 months,8.19,A,A5,41000.0,credit_card,7.38,660.0,664.0,27.0,2,36.0
13775.0, 36 months,9.25,A,A5,44000.0,debt_consolidation,6.27,680.0,684.0,36.0,2,36.0
1200.0, 36 months,6.71,A,A3,72000.0,other,3.58,820.0,824.0,5.0,2,36.0
10000.0, 36 months,7.96,A,A5,42000.0,debt_consolidation,17.8,755.0,759.0,10.0,0,36.0
10000.0, 36 months,7.07,A,A2,164000.0,other,14.24,755.0,759.0,17.0,0,36.0
6000.0, 36 months,7.9,A,A4,55681.0,debt_consolidation,9.25,685.0,689.0,26.0,2,36.0
19000.0, 36 months,7.89,A,A5,90500.0,debt_consolidation,12.95,765.0,769.0,28.0,2,36.0
8800.0, 36 months,7.21,A,A3,40000.0,debt_consolidation,29.49,720.0,724.0,19.0,0,36.0
2500.0, 36 months,6.11,A,A1,50000.0,credit_card,9.53,725.0,729.0,6.0,0,36.0
12000.0, 36 months,7.99,A,A4,60000.0,debt_consolidation,23.84,765.0,769.0,11.0,2,36.0
5625.0, 36 months,7.84,A,A4,50000.0,credit_card,19.44,740.0,744.0,6.0,0,36.0
4000.0, 36 months,5.42,A,A1,34600.0,debt_consolidation,12.97,760.0,764.0,9.0,2,36.0
5900.0, 36 months,5.32,A,A1,65000.0,debt_consolidation,23.14,780.0,784.0,22.0,2,36.0
12000.0, 36 months,8.9,A,A5,65000.0,debt_consolidation,22.66,700.0,704.0,29.0,2,36.0
20000.0, 36 months,6.24,A,A2,130000.0,debt_consolidation,10.91,725.0,729.0,36.0,2,36.0
30000.0, 36 months,7.89,A,A5,160000.0,debt_consolidation,25.37,740.0,744.0,35.0,2,36.0
6000.0, 36 months,7.34,A,A4,145000.0,other,9.2,740.0,744.0,12.0,0,36.0
20000.0, 36 months,6.92,A,A4,250000.0,debt_consolidation,6.84,690.0,694.0,37.0,2,36.0
7000.0, 36 months,5.32,A,A1,75000.0,debt_consolidation,3.15,770.0,774.0,14.0,2,36.0
40000.0, 36 months,7.21,A,A3,145000.0,other,12.27,740.0,744.0,5.0,0,36.0
35000.0, 36 months,6.11,A,A1,50000.0,medical,18.53,805.0,809.0,7.0,0,36.0
3600.0, 36 months,6.97,A,A3,60000.0,home_improvement,18.34,755.0,759.0,9.0,2,36.0
16000.0, 36 months,7.89,A,A5,47000.0,debt_consolidation,25.23,690.0,694.0,29.0,2,36.0
5500.0, 36 months,7.26,A,A4,90000.0,medical,16.19,715.0,719.0,13.0,2,36.0
5000.0, 36 months,7.49,A,A4,50000.0,debt_consolidation,17.02,725.0,729.0,36.0,2,36.0
9600.0, 36 months,6.97,A,A3,75000.0,credit_card,5.18,700.0,704.0,35.0,2,36.0
10000.0, 36 months,7.21,A,A3,78000.0,home_improvement,25.17,765.0,769.0,6.0,0,36.0
40000.0, 36 months,5.32,A,A1,240000.0,other,11.64,750.0,754.0,15.0,0,36.0
10000.0, 36 months,6.99,A,A3,58000.0,home_improvement,5.63,705.0,709.0,9.0,2,36.0
6200.0, 36 months,6.97,A,A3,53000.0,credit_card,19.11,705.0,709.0,11.0,2,36.0
35000.0, 36 months,8.08,A,A5,150000.0,major_purchase,8.18,685.0,689.0,10.0,0,36.0
11200.0, 36 months,8.9,A,A5,32000.0,credit_card,11.59,710.0,714.0,36.0,2,36.0
16000.0, 36 months,8.9,A,A5,80000.0,debt_consolidation,15.65,685.0,689.0,36.0,2,36.0
7000.0, 36 months,7.24,A,A3,49000.0,debt_consolidation,14.7,750.0,754.0,23.0,0,36.0
12000.0, 36 months,5.32,A,A1,138000.0,credit_card,12.91,705.0,709.0,25.0,2,36.0
9000.0, 36 months,7.26,A,A4,58000.0,credit_card,16.9,675.0,679.0,20.0,2,36.0
10000.0, 36 months,7.89,A,A5,46000.0,debt_consolidation,7.72,730.0,734.0,23.0,2,36.0
30000.0, 36 months,6.89,A,A3,82000.0,debt_consolidation,16.11,765.0,769.0,17.0,2,36.0
5500.0, 36 months,6.99,A,A2,68000.0,car,19.56,815.0,819.0,23.0,0,36.0
5400.0, 36 months,7.96,A,A5,28800.0,other,7.13,735.0,739.0,9.0,0,36.0
4000.0, 36 months,5.31,A,A1,40000.0,debt_consolidation,8.4,680.0,684.0,12.0,0,36.0
8000.0, 36 months,6.11,A,A1,30000.0,credit_card,25.44,750.0,754.0,7.0,0,36.0
10000.0, 36 months,7.07,A,A2,78500.0,debt_consolidation,10.92,740.0,744.0,22.0,0,36.0
14000.0, 36 months,7.99,A,A5,75000.0,credit_card,17.19,680.0,684.0,2.0,2,36.0
9600.0, 36 months,6.99,A,A3,60000.0,debt_consolidation,14.3,735.0,739.0,23.0,1,36.0
5500.0, 36 months,5.32,A,A1,55000.0,home_improvement,29.85,710.0,714.0,36.0,2,36.0
27000.0, 36 months,7.89,A,A5,68000.0,credit_card,15.95,715.0,719.0,35.0,0,36.0
1500.0, 36 months,6.11,A,A1,75000.0,home_improvement,16.99,785.0,789.0,6.0,0,36.0
10000.0, 36 months,7.46,A,A4,60000.0,debt_consolidation,17.6,675.0,679.0,10.0,0,36.0
10000.0, 36 months,6.92,A,A4,30300.0,debt_consolidation,6.85,670.0,674.0,27.0,2,36.0
3200.0, 36 months,5.32,A,A1,35360.0,debt_consolidation,16.59,775.0,779.0,9.0,2,36.0
5000.0, 36 months,7.21,A,A3,55000.0,credit_card,10.71,720.0,724.0,1.0,2,36.0
3200.0, 36 months,7.07,A,A2,116000.0,debt_consolidation,14.51,755.0,759.0,18.0,0,36.0
4000.0, 36 months,5.32,A,A1,28950.0,debt_consolidation,15.96,750.0,754.0,19.0,0,36.0
25600.0, 36 months,8.9,A,A5,120000.0,debt_consolidation,22.91,715.0,719.0,25.0,2,36.0
40000.0, 36 months,6.11,A,A1,50000.0,credit_card,72.22,740.0,744.0,5.0,0,36.0
3500.0, 36 months,7.89,A,A5,32000.0,car,18.19,670.0,674.0,33.0,0,36.0
15000.0, 36 months,5.32,A,A1,78000.0,debt_consolidation,22.36,745.0,749.0,8.0,2,36.0
16000.0, 36 months,6.03,A,A1,56100.0,debt_consolidation,16.79,780.0,784.0,36.0,2,36.0
19000.0, 36 months,5.32,A,A1,150000.0,debt_consolidation,15.18,735.0,739.0,26.0,0,36.0
21000.0, 36 months,7.21,A,A3,125000.0,credit_card,9.92,680.0,684.0,18.0,0,36.0
9600.0, 36 months,6.49,A,A2,56000.0,debt_consolidation,19.2,680.0,684.0,36.0,2,36.0
21000.0, 36 months,7.9,A,A4,135000.0,credit_card,9.59,740.0,744.0,26.0,1,36.0
12000.0, 36 months,5.32,A,A1,120000.0,credit_card,6.39,825.0,829.0,10.0,2,36.0
2500.0, 36 months,6.24,A,A2,120000.0,home_improvement,0.66,820.0,824.0,16.0,2,36.0
19200.0, 36 months,7.62,A,A3,75000.0,debt_consolidation,19.38,725.0,729.0,14.0,2,36.0
5050.0, 36 months,7.59,A,A3,45032.0,credit_card,5.2,705.0,709.0,23.0,2,36.0
10000.0, 36 months,7.35,A,A4,95000.0,debt_consolidation,13.71,660.0,664.0,19.0,0,36.0
12000.0, 36 months,7.97,A,A5,70000.0,other,14.16,710.0,714.0,18.0,0,36.0
20000.0, 36 months,8.39,A,A5,90000.0,debt_consolidation,14.32,730.0,734.0,19.0,2,36.0
16000.0, 36 months,8.19,A,A5,62500.0,credit_card,10.81,685.0,689.0,24.0,2,36.0
17500.0, 60 months,8.9,A,A5,45000.0,credit_card,18.56,765.0,769.0,60.0,2,60.0
20000.0, 36 months,6.83,A,A3,97000.0,home_improvement,10.21,805.0,809.0,9.0,0,36.0
20000.0, 36 months,7.39,A,A4,85000.0,major_purchase,15.42,690.0,694.0,17.0,2,36.0
8000.0, 36 months,6.97,A,A3,40000.0,credit_card,7.74,775.0,779.0,35.0,2,36.0
5000.0, 36 months,7.21,A,A3,50000.0,debt_consolidation,23.88,755.0,759.0,18.0,0,36.0
6000.0, 36 months,7.07,A,A2,78000.0,credit_card,1.35,755.0,759.0,17.0,0,36.0
20000.0, 36 months,8.81,A,A5,12000.0,debt_consolidation,99.8,775.0,779.0,4.0,0,36.0
24000.0, 60 months,7.89,A,A5,64000.0,major_purchase,1.32,775.0,779.0,21.0,1,60.0
10000.0, 36 months,6.97,A,A3,80000.0,home_improvement,28.72,690.0,694.0,16.0,2,36.0
18000.0, 36 months,7.26,A,A4,130000.0,home_improvement,19.43,705.0,709.0,37.0,2,36.0
10000.0, 36 months,7.21,A,A3,75000.0,credit_card,12.96,720.0,724.0,6.0,0,36.0
10000.0, 36 months,7.07,A,A2,85000.0,major_purchase,8.25,845.0,850.0,18.0,0,36.0
24000.0, 36 months,6.24,A,A2,85000.0,debt_consolidation,20.99,705.0,709.0,36.0,2,36.0
6000.0, 36 months,5.32,A,A1,50000.0,credit_card,6.14,775.0,779.0,26.0,0,36.0
10000.0, 36 months,7.26,A,A4,68000.0,debt_consolidation,8.49,700.0,704.0,36.0,2,36.0
12325.0, 36 months,8.39,A,A5,47000.0,debt_consolidation,18.77,670.0,674.0,17.0,2,36.0
6850.0, 36 months,6.07,A,A2,34250.0,debt_consolidation,0.0,815.0,819.0,9.0,2,36.0
12000.0, 36 months,6.83,A,A3,89000.0,credit_card,15.32,705.0,709.0,9.0,0,36.0
9000.0, 36 months,6.08,A,A2,49000.0,home_improvement,33.57,740.0,744.0,4.0,2,36.0
9000.0, 36 months,6.99,A,A2,80000.0,credit_card,12.87,785.0,789.0,23.0,2,36.0
11000.0, 36 months,6.92,A,A4,43000.0,debt_consolidation,12.79,685.0,689.0,15.0,2,36.0
2500.0, 36 months,8.81,A,A5,38000.0,other,36.07,700.0,704.0,4.0,0,36.0
35000.0, 36 months,5.32,A,A1,180000.0,home_improvement,8.77,835.0,839.0,23.0,0,36.0
16000.0, 36 months,7.9,A,A4,81984.0,debt_consolidation,27.9,765.0,769.0,11.0,2,36.0
26000.0, 36 months,6.07,A,A2,179000.0,credit_card,18.38,680.0,684.0,11.0,0,36.0
5000.0, 36 months,7.74,A,A3,75000.0,car,2.34,790.0,794.0,29.0,2,36.0
8000.0, 36 months,8.08,A,A5,86750.0,credit_card,8.94,695.0,699.0,9.0,0,36.0
35200.0, 60 months,7.35,A,A4,115000.0,credit_card,22.83,730.0,734.0,14.0,0,60.0
12000.0, 36 months,6.67,A,A2,40000.0,debt_consolidation,20.85,760.0,764.0,4.0,0,36.0
19000.0, 36 months,7.46,A,A4,47070.0,debt_consolidation,10.35,710.0,714.0,9.0,2,36.0
5200.0, 36 months,6.11,A,A1,72100.0,credit_card,12.12,670.0,674.0,8.0,0,36.0
12000.0, 36 months,7.89,A,A5,91000.0,credit_card,11.02,680.0,684.0,35.0,2,36.0
3300.0, 36 months,7.21,A,A3,40400.0,credit_card,18.66,710.0,714.0,9.0,1,36.0
5000.0, 36 months,6.49,A,A2,75000.0,medical,16.07,800.0,804.0,31.0,2,36.0
10000.0, 36 months,6.62,A,A2,35000.0,credit_card,11.73,730.0,734.0,36.0,2,36.0
10000.0, 36 months,5.32,A,A1,149000.0,debt_consolidation,4.28,790.0,794.0,16.0,2,36.0
8000.0, 36 months,7.89,A,A5,34611.2,debt_consolidation,12.97,670.0,674.0,27.0,2,36.0
12000.0, 36 months,7.89,A,A5,49000.0,debt_consolidation,10.05,700.0,704.0,27.0,2,36.0
5600.0, 36 months,7.21,A,A3,80000.0,moving,17.96,715.0,719.0,1.0,2,36.0
24000.0, 36 months,7.39,A,A4,120000.0,credit_card,11.4,705.0,709.0,35.0,2,36.0
13000.0, 36 months,6.24,A,A2,80000.0,debt_consolidation,14.58,660.0,664.0,19.0,2,36.0
4000.0, 36 months,7.49,A,A4,42000.0,debt_consolidation,8.14,695.0,699.0,21.0,2,36.0
10500.0, 36 months,7.34,A,A4,52000.0,debt_consolidation,9.99,805.0,809.0,11.0,0,36.0
15000.0, 36 months,7.89,A,A5,62500.0,credit_card,19.56,685.0,689.0,26.0,2,36.0
10000.0, 36 months,7.49,A,A4,42000.0,debt_consolidation,18.31,695.0,699.0,36.0,2,36.0
16000.0, 36 months,5.32,A,A1,70000.0,credit_card,13.37,725.0,729.0,21.0,0,36.0
8250.0, 36 months,8.08,A,A5,74000.0,debt_consolidation,12.71,775.0,779.0,9.0,0,36.0
17500.0, 36 months,6.62,A,A2,40000.0,debt_consolidation,14.22,755.0,759.0,4.0,2,36.0
9650.0, 36 months,6.97,A,A3,75000.0,credit_card,8.7,695.0,699.0,35.0,2,36.0
8000.0, 36 months,7.99,A,A5,64000.0,house,11.19,725.0,729.0,10.0,1,36.0
20000.0, 36 months,8.39,A,A5,49000.0,debt_consolidation,13.27,695.0,699.0,11.0,1,36.0
14550.0, 36 months,7.07,A,A2,113000.0,credit_card,7.27,745.0,749.0,20.0,0,36.0
15000.0, 36 months,6.72,A,A3,160000.0,debt_consolidation,17.76,700.0,704.0,15.0,0,36.0
20000.0, 36 months,7.89,A,A5,130000.0,debt_consolidation,6.18,665.0,669.0,27.0,2,36.0
5000.0, 36 months,7.89,A,A5,42312.0,credit_card,24.02,725.0,729.0,15.0,2,36.0
12000.0, 36 months,7.21,A,A3,55000.0,home_improvement,32.23,760.0,764.0,8.0,0,36.0
9500.0, 36 months,7.21,A,A3,100000.0,home_improvement,18.22,705.0,709.0,5.0,2,36.0
16000.0, 36 months,7.49,A,A4,55000.0,debt_consolidation,11.74,690.0,694.0,23.0,2,36.0
7550.0, 36 months,8.9,A,A5,61516.0,debt_consolidation,5.89,710.0,714.0,27.0,2,36.0
40000.0, 36 months,7.84,A,A4,125000.0,renewable_energy,10.72,755.0,759.0,4.0,0,36.0
3000.0, 36 months,8.46,A,A5,75000.0,other,15.79,705.0,709.0,2.0,2,36.0
15000.0, 36 months,7.84,A,A4,150000.0,debt_consolidation,10.42,690.0,694.0,7.0,0,36.0
18000.0, 36 months,8.39,A,A5,45000.0,debt_consolidation,31.65,690.0,694.0,36.0,2,36.0
15000.0, 36 months,8.19,A,A4,100000.0,credit_card,7.82,665.0,669.0,3.0,0,36.0
30000.0, 36 months,7.21,A,A3,69000.0,debt_consolidation,3.98,775.0,779.0,22.0,0,36.0
12500.0, 36 months,7.39,A,A4,75000.0,debt_consolidation,7.55,705.0,709.0,17.0,2,36.0
25000.0, 36 months,7.89,A,A5,147000.0,debt_consolidation,13.72,710.0,714.0,36.0,2,36.0
12000.0, 36 months,6.49,A,A2,50000.0,credit_card,23.93,710.0,714.0,33.0,2,36.0
10000.0, 36 months,6.49,A,A2,40000.0,other,7.11,680.0,684.0,35.0,0,36.0
26400.0, 60 months,7.99,A,A5,125000.0,credit_card,22.04,755.0,759.0,7.0,2,60.0
25000.0, 36 months,5.32,A,A1,160000.0,debt_consolidation,2.91,695.0,699.0,37.0,2,36.0
4000.0, 36 months,6.49,A,A2,36000.0,debt_consolidation,24.8,695.0,699.0,21.0,2,36.0
40000.0, 36 months,8.08,A,A5,110000.0,credit_card,30.49,710.0,714.0,10.0,0,36.0
5500.0, 36 months,8.46,A,A5,23000.0,debt_consolidation,10.54,730.0,734.0,6.0,0,36.0
9000.0, 36 months,6.62,A,A2,90000.0,debt_consolidation,8.92,710.0,714.0,12.0,2,36.0
11225.0, 36 months,8.9,A,A5,25000.0,credit_card,4.61,700.0,704.0,25.0,2,36.0
15500.0, 36 months,6.89,A,A3,52000.0,credit_card,28.95,735.0,739.0,28.0,2,36.0
5000.0, 36 months,8.46,A,A5,35000.0,debt_consolidation,10.37,675.0,679.0,6.0,0,36.0
35000.0, 36 months,7.39,A,A4,318000.0,credit_card,3.67,735.0,739.0,23.0,2,36.0
2000.0, 36 months,6.62,A,A2,50000.0,wedding,32.33,740.0,744.0,33.0,2,36.0
25000.0, 36 months,6.39,A,A2,65000.0,credit_card,20.53,700.0,704.0,28.0,2,36.0
1200.0, 36 months,7.84,A,A4,36000.0,vacation,8.63,715.0,719.0,5.0,2,36.0
10000.0, 36 months,6.19,A,A2,70000.0,credit_card,13.27,710.0,714.0,9.0,0,36.0
10000.0, 36 months,7.59,A,A3,53700.0,home_improvement,25.59,755.0,759.0,31.0,0,36.0
12000.0, 36 months,7.26,A,A4,70000.0,debt_consolidation,28.63,695.0,699.0,35.0,2,36.0
20000.0, 60 months,7.89,A,A5,78000.0,debt_consolidation,18.03,720.0,724.0,41.0,0,60.0
12000.0, 36 months,7.62,A,A3,43000.0,other,20.48,745.0,749.0,23.0,2,36.0
12800.0, 36 months,7.89,A,A5,62000.0,home_improvement,18.16,700.0,704.0,36.0,2,36.0
5000.0, 36 months,7.49,A,A4,54000.0,debt_consolidation,7.33,660.0,664.0,15.0,2,36.0
9200.0, 36 months,5.32,A,A1,87651.0,debt_consolidation,15.55,780.0,784.0,21.0,2,36.0
10000.0, 36 months,6.89,A,A3,20000.0,debt_consolidation,12.3,775.0,779.0,36.0,2,36.0
21100.0, 36 months,6.03,A,A1,60000.0,debt_consolidation,19.16,730.0,734.0,16.0,1,36.0
29500.0, 60 months,6.49,A,A2,112000.0,major_purchase,0.91,760.0,764.0,11.0,2,60.0
21000.0, 36 months,7.46,A,A4,60000.0,debt_consolidation,32.36,805.0,809.0,9.0,0,36.0
2800.0, 36 months,8.49,A,A5,110000.0,debt_consolidation,0.58,770.0,774.0,19.0,2,36.0
10000.0, 36 months,7.12,A,A3,116868.0,debt_consolidation,6.13,725.0,729.0,28.0,2,36.0
40000.0, 36 months,5.32,A,A1,110000.0,debt_consolidation,15.02,750.0,754.0,14.0,0,36.0
20000.0, 36 months,7.26,A,A4,250000.0,debt_consolidation,6.52,725.0,729.0,7.0,2,36.0
3200.0, 36 months,7.89,A,A5,50000.0,credit_card,11.86,725.0,729.0,36.0,2,36.0
10000.0, 36 months,7.07,A,A2,60000.0,debt_consolidation,12.67,815.0,819.0,17.0,0,36.0
10000.0, 36 months,6.62,A,A2,55000.0,wedding,11.93,735.0,739.0,18.0,2,36.0
25000.0, 36 months,6.99,A,A2,150000.0,debt_consolidation,22.78,715.0,719.0,14.0,2,36.0
9600.0, 36 months,5.32,A,A1,48930.0,credit_card,15.99,730.0,734.0,12.0,2,36.0
10000.0, 36 months,6.24,A,A2,75000.0,debt_consolidation,7.59,720.0,724.0,37.0,2,36.0
8000.0, 36 months,6.11,A,A1,110000.0,major_purchase,18.69,775.0,779.0,5.0,0,36.0
35000.0, 36 months,7.35,A,A4,122000.0,debt_consolidation,29.2,710.0,714.0,19.0,0,36.0
8000.0, 36 months,5.32,A,A1,96000.0,credit_card,12.2,745.0,749.0,33.0,2,36.0
22000.0, 36 months,7.21,A,A3,60000.0,debt_consolidation,25.3,755.0,759.0,18.0,0,36.0
24000.0, 36 months,6.24,A,A2,500000.0,debt_consolidation,2.34,710.0,714.0,28.0,1,36.0
4000.0, 36 months,7.69,A,A4,70000.0,credit_card,11.32,730.0,734.0,4.0,2,36.0
7925.0, 36 months,6.07,A,A2,58000.0,home_improvement,7.9,810.0,814.0,12.0,0,36.0
15000.0, 36 months,8.46,A,A5,120000.0,debt_consolidation,20.75,715.0,719.0,6.0,0,36.0
14000.0, 36 months,7.21,A,A3,72000.0,debt_consolidation,9.93,720.0,724.0,4.0,0,36.0
20000.0, 60 months,8.19,A,A4,94500.0,debt_consolidation,18.62,710.0,714.0,4.0,0,60.0
16000.0, 36 months,5.93,A,A1,120000.0,debt_consolidation,12.27,785.0,789.0,16.0,2,36.0
6000.0, 36 months,7.49,A,A4,42000.0,other,1.57,720.0,724.0,21.0,1,36.0
35000.0, 36 months,6.99,A,A3,350000.0,credit_card,8.83,745.0,749.0,36.0,2,36.0
10000.0, 36 months,5.32,A,A1,105000.0,home_improvement,6.45,760.0,764.0,18.0,0,36.0
32000.0, 60 months,8.59,A,A5,400000.0,home_improvement,18.0,780.0,784.0,29.0,0,60.0
5000.0, 36 months,7.21,A,A3,80000.0,debt_consolidation,23.1,750.0,754.0,4.0,0,36.0
7000.0, 36 months,6.99,A,A2,53175.0,debt_consolidation,12.5,730.0,734.0,6.0,2,36.0
6000.0, 36 months,7.89,A,A5,84000.0,debt_consolidation,22.58,710.0,714.0,14.0,2,36.0
10000.0, 36 months,8.08,A,A5,40000.0,credit_card,10.98,710.0,714.0,9.0,0,36.0
1800.0, 36 months,5.31,A,A1,40000.0,credit_card,12.09,720.0,724.0,10.0,0,36.0
3700.0, 36 months,7.46,A,A4,17000.0,debt_consolidation,10.59,765.0,769.0,10.0,0,36.0
15000.0, 36 months,7.21,A,A3,135000.0,debt_consolidation,7.86,740.0,744.0,5.0,0,36.0
8000.0, 36 months,7.49,A,A4,29120.0,debt_consolidation,18.18,680.0,684.0,28.0,0,36.0
21000.0, 60 months,9.25,A,A5,85000.0,debt_consolidation,23.55,795.0,799.0,34.0,2,60.0
10000.0, 36 months,6.46,A,A1,130000.0,credit_card,4.94,660.0,664.0,2.0,2,36.0
15000.0, 36 months,7.21,A,A3,170000.0,credit_card,4.88,725.0,729.0,7.0,0,36.0
25000.0, 36 months,7.84,A,A4,75000.0,debt_consolidation,12.16,725.0,729.0,5.0,0,36.0
5600.0, 36 months,6.97,A,A3,92000.0,debt_consolidation,21.14,705.0,709.0,36.0,2,36.0
14400.0, 36 months,6.97,A,A3,102000.0,debt_consolidation,22.45,705.0,709.0,22.0,2,36.0
3500.0, 36 months,7.97,A,A5,35000.0,other,8.2,785.0,789.0,17.0,0,36.0
24000.0, 36 months,7.35,A,A4,65000.0,debt_consolidation,19.29,720.0,724.0,16.0,2,36.0
6000.0, 36 months,5.32,A,A1,50000.0,debt_consolidation,22.4,800.0,804.0,13.0,0,36.0
14000.0, 36 months,7.97,A,A5,110000.0,vacation,9.35,705.0,709.0,9.0,2,36.0
4000.0, 36 months,6.67,A,A2,95000.0,home_improvement,20.57,745.0,749.0,5.0,0,36.0
11000.0, 36 months,6.08,A,A2,83000.0,debt_consolidation,5.84,790.0,794.0,2.0,2,36.0
35000.0, 36 months,7.39,A,A4,450000.0,small_business,16.17,825.0,829.0,7.0,2,36.0
3000.0, 36 months,7.39,A,A4,58000.0,debt_consolidation,8.57,680.0,684.0,17.0,2,36.0
6000.0, 36 months,6.71,A,A3,50400.0,credit_card,19.57,735.0,739.0,11.0,0,36.0
5000.0, 36 months,7.21,A,A3,89000.0,credit_card,13.73,725.0,729.0,6.0,0,36.0
3000.0, 36 months,6.67,A,A2,51000.0,other,15.58,755.0,759.0,5.0,0,36.0
22150.0, 36 months,8.81,A,A5,145000.0,debt_consolidation,27.76,780.0,784.0,4.0,0,36.0
18000.0, 36 months,8.6,A,A4,180000.0,debt_consolidation,3.83,705.0,709.0,27.0,2,36.0
8400.0, 36 months,5.32,A,A1,70000.0,credit_card,26.66,690.0,694.0,37.0,2,36.0
7200.0, 36 months,7.99,A,A5,70000.0,major_purchase,1.11,700.0,704.0,22.0,0,36.0
19900.0, 36 months,8.9,A,A5,82000.0,debt_consolidation,6.67,710.0,714.0,37.0,2,36.0
3200.0, 36 months,5.32,A,A1,62000.0,debt_consolidation,27.06,740.0,744.0,29.0,0,36.0
6300.0, 36 months,5.32,A,A1,43000.0,debt_consolidation,9.63,790.0,794.0,28.0,2,36.0
20000.0, 36 months,5.32,A,A1,138000.0,debt_consolidation,17.48,725.0,729.0,14.0,0,36.0
10000.0, 36 months,6.11,A,A1,45000.0,credit_card,10.16,725.0,729.0,7.0,0,36.0
5000.0, 36 months,6.24,A,A2,75000.0,debt_consolidation,28.98,715.0,719.0,36.0,2,36.0
24000.0, 36 months,5.32,A,A1,102000.0,debt_consolidation,11.52,685.0,689.0,36.0,0,36.0
32000.0, 36 months,6.08,A,A2,103645.84,debt_consolidation,15.72,755.0,759.0,16.0,0,36.0
7000.0, 36 months,6.03,A,A1,37440.0,credit_card,25.32,710.0,714.0,20.0,2,36.0
24000.0, 36 months,6.24,A,A2,110000.0,debt_consolidation,30.31,725.0,729.0,32.0,2,36.0
25000.0, 36 months,6.92,A,A4,124452.0,debt_consolidation,36.82,770.0,774.0,2.0,2,36.0
20000.0, 36 months,7.39,A,A4,169982.0,credit_card,14.6,725.0,729.0,34.0,0,36.0
10000.0, 36 months,8.46,A,A5,45624.0,debt_consolidation,15.83,740.0,744.0,7.0,0,36.0
11000.0, 36 months,5.32,A,A1,140000.0,debt_consolidation,10.24,770.0,774.0,29.0,2,36.0
